original_web_scraper_order,original_web_scraper_start_url,original_item_link_text,original_item_link_href,source_product_code,base_product_name,base_product_description_original,base_product_main_image_url_original,calculated_base_product_price,option_name,option_price,option_specific_image_url,synthesized_option_description,original_ingredients_json,analyzed_ingredients_with_allergen_guess_json
,https://www.ediblearrangements.com/new-for-the-season,Father's Day Dessert Board & BalloonsTwo Sizes Starting At$77.28,https://www.ediblearrangements.com/fruit-gifts/father-s-day-dessert-board-balloons-9124?ArrangementGroupID=667,9124,Father's Day Dessert Board & Balloons,"The Best Dad Ever deserves a lot of things, but nothing tops decadent brownies, hand-dipped strawberries, fresh blueberries, and the biggest of Father's Day balloons.							



Small dessert board serves 2 to 4 people.


Medium dessert board serves 6 to 10 people.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9124_6966_Fathers_Day_Dessert_Board_and_Balloons_12in.webp,77.28,Medium,117.28,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9124_6966_Fathers_Day_Dessert_Board_and_Balloons_12in.webp,"The Best Dad Ever deserves a lot of things, but nothing tops decadent brownies, hand-dipped strawberries, fresh blueberries, and the biggest of Father's Day balloons.							



Small dessert board serves 2 to 4 people.


Medium dessert board serves 6 to 10 people. This is the 'Medium' option.","[{""item_ingredients"":""Orange Half Slices""},{""item_ingredients"":""Fresh Grapes""},{""item_ingredients"":""Brownie""},{""item_ingredients"":""White Chocolate Molded Letter B""},{""item_ingredients"":""White Chocolate Molded Letter - D""},{""item_ingredients"":""White Chocolate Molded Letter - E""},{""item_ingredients"":""White Chocolate Molded Letter - R""},{""item_ingredients"":""White Chocolate Molded Letter S""},{""item_ingredients"":""White Chocolate Molded Letter T""},{""item_ingredients"":""White Chocolate Molded Letter - V""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""Semisweet Chocolate Dipped Strawberries""},{""item_ingredients"":""White and Semisweet Chocolate Dipped Bananas""},{""item_ingredients"":""Blueberries""},{""item_ingredients"":""White Chocolate Strawberry""},{""item_ingredients"":""Cheesecake - Half Fresh Strawberry""}]","[{""name"": ""Orange Half Slices"", ""is_allergen_guess"": false}, {""name"": ""Fresh Grapes"", ""is_allergen_guess"": false}, {""name"": ""Brownie"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter B"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - D"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - E"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - R"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter S"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter T"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - V"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Strawberries"", ""is_allergen_guess"": false}, {""name"": ""White and Semisweet Chocolate Dipped Bananas"", ""is_allergen_guess"": false}, {""name"": ""Blueberries"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Strawberry"", ""is_allergen_guess"": false}, {""name"": ""Cheesecake - Half Fresh Strawberry"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Father's Day Dessert Board & BalloonsTwo Sizes Starting At$77.28,https://www.ediblearrangements.com/fruit-gifts/father-s-day-dessert-board-balloons-9124?ArrangementGroupID=667,9124,Father's Day Dessert Board & Balloons,"The Best Dad Ever deserves a lot of things, but nothing tops decadent brownies, hand-dipped strawberries, fresh blueberries, and the biggest of Father's Day balloons.							



Small dessert board serves 2 to 4 people.


Medium dessert board serves 6 to 10 people.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9124_6966_Fathers_Day_Dessert_Board_and_Balloons_12in.webp,77.28,Small,77.28,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9124_6966_Fathers_Day_Dessert_Board_and_Balloons_9in.webp,"The Best Dad Ever deserves a lot of things, but nothing tops decadent brownies, hand-dipped strawberries, fresh blueberries, and the biggest of Father's Day balloons.							



Small dessert board serves 2 to 4 people.


Medium dessert board serves 6 to 10 people. This is the 'Small' option.","[{""item_ingredients"":""Orange Half Slices""},{""item_ingredients"":""Fresh Grapes""},{""item_ingredients"":""Brownie""},{""item_ingredients"":""White Chocolate Molded Letter B""},{""item_ingredients"":""White Chocolate Molded Letter - D""},{""item_ingredients"":""White Chocolate Molded Letter - E""},{""item_ingredients"":""White Chocolate Molded Letter - R""},{""item_ingredients"":""White Chocolate Molded Letter S""},{""item_ingredients"":""White Chocolate Molded Letter T""},{""item_ingredients"":""White Chocolate Molded Letter - V""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""Semisweet Chocolate Dipped Strawberries""},{""item_ingredients"":""White and Semisweet Chocolate Dipped Bananas""},{""item_ingredients"":""Blueberries""},{""item_ingredients"":""White Chocolate Strawberry""},{""item_ingredients"":""Cheesecake - Half Fresh Strawberry""}]","[{""name"": ""Orange Half Slices"", ""is_allergen_guess"": false}, {""name"": ""Fresh Grapes"", ""is_allergen_guess"": false}, {""name"": ""Brownie"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter B"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - D"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - E"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - R"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter S"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter T"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - V"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Strawberries"", ""is_allergen_guess"": false}, {""name"": ""White and Semisweet Chocolate Dipped Bananas"", ""is_allergen_guess"": false}, {""name"": ""Blueberries"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Strawberry"", ""is_allergen_guess"": false}, {""name"": ""Cheesecake - Half Fresh Strawberry"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Dad's Fresh Fruit ArrangementFour Sizes Starting At$50.99,https://www.ediblearrangements.com/fruit-gifts/fresh-fruit-set-for-dad?ArrangementGroupID=667,8465,Dad's Fresh Fruit Arrangement,"Customize this gift to let Dad or Pop know he's the freshest around with a fresh fruit arrangement made with classic fruit favorites. With pineapple stars, strawberries, cantaloupe, and honeydew, Dad might just start thanking you for the gift.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8465_6474_Dads_Fresh_Fruit_Arrangement_DAD_rg_s.webp,50.99,Regular with Dad,63.74,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8465_6474_Dads_Fresh_Fruit_Arrangement_DAD_rg_s.webp,"Customize this gift to let Dad or Pop know he's the freshest around with a fresh fruit arrangement made with classic fruit favorites. With pineapple stars, strawberries, cantaloupe, and honeydew, Dad might just start thanking you for the gift. This is the 'Regular with Dad' option.","[{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""D Shaped Pineapple""},{""item_ingredients"":""A Shaped Pineapple""}]","[{""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""D Shaped Pineapple"", ""is_allergen_guess"": false}, {""name"": ""A Shaped Pineapple"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Dad's Fresh Fruit ArrangementFour Sizes Starting At$50.99,https://www.ediblearrangements.com/fruit-gifts/fresh-fruit-set-for-dad?ArrangementGroupID=667,8465,Dad's Fresh Fruit Arrangement,"Customize this gift to let Dad or Pop know he's the freshest around with a fresh fruit arrangement made with classic fruit favorites. With pineapple stars, strawberries, cantaloupe, and honeydew, Dad might just start thanking you for the gift.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8465_6474_Dads_Fresh_Fruit_Arrangement_DAD_rg_s.webp,50.99,Petite with Dad,50.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8465_6474_Dads_Fresh_Fruit_Arrangement_DAD_pt_s.webp,"Customize this gift to let Dad or Pop know he's the freshest around with a fresh fruit arrangement made with classic fruit favorites. With pineapple stars, strawberries, cantaloupe, and honeydew, Dad might just start thanking you for the gift. This is the 'Petite with Dad' option.","[{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""D Shaped Pineapple""},{""item_ingredients"":""A Shaped Pineapple""}]","[{""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""D Shaped Pineapple"", ""is_allergen_guess"": false}, {""name"": ""A Shaped Pineapple"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Dad's Fresh Fruit ArrangementFour Sizes Starting At$50.99,https://www.ediblearrangements.com/fruit-gifts/fresh-fruit-set-for-dad?ArrangementGroupID=667,8465,Dad's Fresh Fruit Arrangement,"Customize this gift to let Dad or Pop know he's the freshest around with a fresh fruit arrangement made with classic fruit favorites. With pineapple stars, strawberries, cantaloupe, and honeydew, Dad might just start thanking you for the gift.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8465_6474_Dads_Fresh_Fruit_Arrangement_DAD_rg_s.webp,50.99,Regular with Pop,63.74,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8465_6474_Dads_Fresh_Fruit_Arrangement_POP_rg_s.webp,"Customize this gift to let Dad or Pop know he's the freshest around with a fresh fruit arrangement made with classic fruit favorites. With pineapple stars, strawberries, cantaloupe, and honeydew, Dad might just start thanking you for the gift. This is the 'Regular with Pop' option.","[{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""D Shaped Pineapple""},{""item_ingredients"":""A Shaped Pineapple""}]","[{""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""D Shaped Pineapple"", ""is_allergen_guess"": false}, {""name"": ""A Shaped Pineapple"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Dad's Fresh Fruit ArrangementFour Sizes Starting At$50.99,https://www.ediblearrangements.com/fruit-gifts/fresh-fruit-set-for-dad?ArrangementGroupID=667,8465,Dad's Fresh Fruit Arrangement,"Customize this gift to let Dad or Pop know he's the freshest around with a fresh fruit arrangement made with classic fruit favorites. With pineapple stars, strawberries, cantaloupe, and honeydew, Dad might just start thanking you for the gift.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8465_6474_Dads_Fresh_Fruit_Arrangement_DAD_rg_s.webp,50.99,Petite with Pop,50.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8465_6474_Dads_Fresh_Fruit_Arrangement_POP_pt_s.webp,"Customize this gift to let Dad or Pop know he's the freshest around with a fresh fruit arrangement made with classic fruit favorites. With pineapple stars, strawberries, cantaloupe, and honeydew, Dad might just start thanking you for the gift. This is the 'Petite with Pop' option.","[{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""D Shaped Pineapple""},{""item_ingredients"":""A Shaped Pineapple""}]","[{""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""D Shaped Pineapple"", ""is_allergen_guess"": false}, {""name"": ""A Shaped Pineapple"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,All Star Dad Fresh Fruit ArrangementSix Sizes Starting At$76.49,https://www.ediblearrangements.com/fruit-gifts/all-star-dad-celebration-8466?ArrangementGroupID=667,8466,All Star Dad Fresh Fruit Arrangement,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_DAD_lg_s.webp,76.49,Large with Dad,84.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_DAD_lg_s.webp,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him. This is the 'Large with Dad' option.","[{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""A Shaped Pineapple""},{""item_ingredients"":""D Shaped Pineapple""}]","[{""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""A Shaped Pineapple"", ""is_allergen_guess"": false}, {""name"": ""D Shaped Pineapple"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,All Star Dad Fresh Fruit ArrangementSix Sizes Starting At$76.49,https://www.ediblearrangements.com/fruit-gifts/all-star-dad-celebration-8466?ArrangementGroupID=667,8466,All Star Dad Fresh Fruit Arrangement,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_DAD_lg_s.webp,76.49,Regular with Dad,76.49,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_DAD_rg_s .webp,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him. This is the 'Regular with Dad' option.","[{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""A Shaped Pineapple""},{""item_ingredients"":""D Shaped Pineapple""}]","[{""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""A Shaped Pineapple"", ""is_allergen_guess"": false}, {""name"": ""D Shaped Pineapple"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,All Star Dad Fresh Fruit ArrangementSix Sizes Starting At$76.49,https://www.ediblearrangements.com/fruit-gifts/all-star-dad-celebration-8466?ArrangementGroupID=667,8466,All Star Dad Fresh Fruit Arrangement,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_DAD_lg_s.webp,76.49,Large with Papa,84.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_PAPA_lg_s.webp,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him. This is the 'Large with Papa' option.","[{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""A Shaped Pineapple""},{""item_ingredients"":""D Shaped Pineapple""}]","[{""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""A Shaped Pineapple"", ""is_allergen_guess"": false}, {""name"": ""D Shaped Pineapple"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,All Star Dad Fresh Fruit ArrangementSix Sizes Starting At$76.49,https://www.ediblearrangements.com/fruit-gifts/all-star-dad-celebration-8466?ArrangementGroupID=667,8466,All Star Dad Fresh Fruit Arrangement,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_DAD_lg_s.webp,76.49,Large with Pop,84.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_POP_lg_s.webp,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him. This is the 'Large with Pop' option.","[{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""A Shaped Pineapple""},{""item_ingredients"":""D Shaped Pineapple""}]","[{""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""A Shaped Pineapple"", ""is_allergen_guess"": false}, {""name"": ""D Shaped Pineapple"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,All Star Dad Fresh Fruit ArrangementSix Sizes Starting At$76.49,https://www.ediblearrangements.com/fruit-gifts/all-star-dad-celebration-8466?ArrangementGroupID=667,8466,All Star Dad Fresh Fruit Arrangement,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_DAD_lg_s.webp,76.49,Regular with Papa,76.49,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_PAPA_rg_s.webp,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him. This is the 'Regular with Papa' option.","[{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""A Shaped Pineapple""},{""item_ingredients"":""D Shaped Pineapple""}]","[{""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""A Shaped Pineapple"", ""is_allergen_guess"": false}, {""name"": ""D Shaped Pineapple"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,All Star Dad Fresh Fruit ArrangementSix Sizes Starting At$76.49,https://www.ediblearrangements.com/fruit-gifts/all-star-dad-celebration-8466?ArrangementGroupID=667,8466,All Star Dad Fresh Fruit Arrangement,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_DAD_lg_s.webp,76.49,Regular with Pop,76.49,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/8466_6475_All_Star_Dad_Fresh_Fruit_Arrangement_POP_rg_s.webp,"Make dad, pop, or papa the star of the show with a custom pineapple topper, juicy strawberries, sweet canteloupe, crisp honeydew, and mouth-watering pineapple stars. It's Father's Day! Feed his main character energy with a gift that's all about him. This is the 'Regular with Pop' option.","[{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""A Shaped Pineapple""},{""item_ingredients"":""D Shaped Pineapple""}]","[{""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""A Shaped Pineapple"", ""is_allergen_guess"": false}, {""name"": ""D Shaped Pineapple"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Father's Day Dessert BoardTwo Sizes Starting At$59.99,https://www.ediblearrangements.com/fruit-gifts/father-s-day-dessert-board-9122?ArrangementGroupID=667,9122,Father's Day Dessert Board,"This Father's Day, treat him for being the Best Dad Ever with rich hand-dipped strawberries dipped in our very own chocolate recipe, decadent brownies, and a variety of refreshing fruits.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9122_6963_Fathers_Day_Dessert_Board_12in_over_s.webp,59.99,Medium,99.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9122_6963_Fathers_Day_Dessert_Board_12in_over_s.webp,"This Father's Day, treat him for being the Best Dad Ever with rich hand-dipped strawberries dipped in our very own chocolate recipe, decadent brownies, and a variety of refreshing fruits. This is the 'Medium' option.","[{""item_ingredients"":""Brownie""},{""item_ingredients"":""Orange Half Slices""},{""item_ingredients"":""Fresh Grapes""},{""item_ingredients"":""White Chocolate Molded Letter B""},{""item_ingredients"":""White Chocolate Molded Letter - D""},{""item_ingredients"":""White Chocolate Molded Letter - E""},{""item_ingredients"":""White Chocolate Molded Letter - R""},{""item_ingredients"":""White Chocolate Molded Letter S""},{""item_ingredients"":""White Chocolate Molded Letter T""},{""item_ingredients"":""White Chocolate Molded Letter - V""},{""item_ingredients"":""Cheesecake - Half Fresh Strawberry""},{""item_ingredients"":""Strawberries""},{""item_ingredients"":""White and Semisweet Chocolate Dipped Bananas""},{""item_ingredients"":""Blueberries""},{""item_ingredients"":""White Chocolate Strawberry""},{""item_ingredients"":""Semisweet Chocolate Dipped Strawberries""}]","[{""name"": ""Brownie"", ""is_allergen_guess"": false}, {""name"": ""Orange Half Slices"", ""is_allergen_guess"": false}, {""name"": ""Fresh Grapes"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter B"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - D"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - E"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - R"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter S"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter T"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Molded Letter - V"", ""is_allergen_guess"": false}, {""name"": ""Cheesecake - Half Fresh Strawberry"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}, {""name"": ""White and Semisweet Chocolate Dipped Bananas"", ""is_allergen_guess"": false}, {""name"": ""Blueberries"", ""is_allergen_guess"": false}, {""name"": ""White Chocolate Strawberry"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Strawberries"", ""is_allergen_guess"": false}]"
